leaf1	leaf2	leaf3
AT4G32400	11.9194	13.0254	12.8145
AT4G32410	147.11	152.262	136.309
AT4G32420	11.9244	13.3658	11.942
AT4G32430	0.373028	0.392545	0.526701
AT4G32440	8.88687	10.1178	9.76355
AT4G32445	0	0	0
AT4G32450	1.76853	1.8583	1.96091
AT4G32460	46.8246	36.33	32.5525
AT4G32470	141.883	143.897	140.855
AT4G32475	0	0	0
AT4G32480	20.6867	23.66	24.9664
AT4G32490	0	0.0582072	0
AT4G32500	0.0695331	0.042228	0.028586
AT4G32510	0.0168437	0.0690479	0.0498575
AT4G32520	31.3605	38.7041	33.9483
AT4G32530	72.5567	71.1615	74.1727
AT4G32540	0.230538	0.197658	0.187324
AT4G32551	16.6002	19.8468	18.3196
AT4G32560	6.46256	7.37302	8.29711
AT4G32570	54.4209	51.4466	54.1107
AT4G32580	0	0	0
AT4G32590	107.5	95.2419	120.298
AT4G32600	15.5459	17.3292	16.8469
AT4G32605	12.7118	13.9504	13.9944
AT4G32610	15.8668	17.3409	18.2768
AT4G32620	5.84222	6.80879	5.71985
AT4G32630	0.0135569	0.0432246	0
AT4G32640	20.3985	21.1275	19.2408
AT4G32650	2.84982	2.50521	2.24346
AT4G32660	14.3729	16.4106	16.0145
AT4G32670	4.19654	4.89045	4.36636
AT4G32680	17.4633	15.9676	14.9065
AT4G32690	5.004	6.21413	5.07704
AT4G32700	1.36923	1.44108	1.19796
AT4G32710	6.3938	7.22634	5.4211
AT4G32714	0	0	0
AT4G32717	0	0	0
AT4G32720	21.9381	26.8856	24.3655
AT4G32730	3.97211	5.11559	4.27546
AT4G32750	7.30909	7.29557	7.93759
AT4G32760	42.5274	42.3994	40.5601
AT4G32765	0	0	0
AT4G32770	15.9737	14.7073	15.4529
AT4G32780	0.337864	0.266744	0.444481
AT4G32785	0.581956	0.79521	0.574199
AT4G32790	4.42228	4.77426	5.68024
AT4G32800	3.92803	3.06536	3.42594
AT4G32810	0.784529	1.21418	0.224731
AT4G32820	4.04359	4.48497	3.69174
AT4G32830	5.53981	6.92637	6.7659
AT4G32840	5.94565	6.02807	5.79819
AT4G32850	20.689	22.6758	23.7428
AT4G32860	0.0282825	0.128821	0.0837165
AT4G32870	5.09153	3.1397	2.74369
AT4G32880	7.72635	8.12582	7.72509
AT4G32890	9.38043	8.64328	9.05815
AT4G32900	22.5827	25.6569	23.1361
AT4G32910	13.0148	13.6624	12.8279
AT4G32915	37.5831	43.062	45.3195
AT4G32920	2.79976	3.76314	2.92057
AT4G32924	0	0	0
AT4G32930	55.5659	53.8923	55.3612
AT4G32940	207.383	268.61	118.575
AT4G32950	0.79124	1.62178	0.839246
AT4G32960	14.2296	14.1571	15.0102
AT4G32970	2.43295	2.78048	2.87335
AT4G32980	6.91129	9.24123	9.69464
AT4G32990	1.19733	1.03708	1.16201
AT4G33000	29.6287	30.6892	36.9708
AT4G33010	308.679	334.408	288.626
AT4G33020	0	0.0336829	0.0729644
AT4G33030	39.6282	49.2673	48.7711
AT4G33040	6.12527	10.6638	5.42583
AT4G33050	30.184	27.1361	18.5666
AT4G33060	8.45449	9.21288	8.68589
AT4G33070	0.16528	0.200752	0.100952
AT4G33080	20.8099	25.3949	22.9931
AT4G33090	46.5674	49.7466	47.1836
AT4G33100	6.25232	6.3445	6.36421
AT4G33110	30.8128	35.1702	39.5195
AT4G33120	0.786961	0.817509	0.858206
AT4G33130	2.0543	2.4527	1.75541
AT4G33140	3.3169	3.63649	3.7435
AT4G33145	0	0	0
AT4G33150	18.7351	19.9861	15.6738
AT4G33160	1.83277	1.99736	1.58646
AT4G33170	0.287246	0.301928	0.337921
AT4G33180	12.789	12.7265	12.8225
AT4G33200	7.09581	8.08833	7.15051
AT4G33210	22.598	23.5433	21.101
AT4G33220	111.273	108.787	116.653
AT4G33230	0.00941948	0	0
AT4G33240	10.3064	11.4534	10.1864
AT4G33250	105.32	109.035	103.108
AT4G33260	4.34551	5.83208	5.86102
AT4G33270	8.48607	10.5926	10.5459
AT4G33280	0.286435	0.440323	0.476917
AT4G33290	0	0	0
AT4G33300	32.2322	30.2301	27.5013
AT4G33310	87.7818	71.478	67.983
AT4G33320	1.84626	1.7234	1.97907
AT4G33330	0.239557	0.29904	0.250937
AT4G33350	46.4395	50.4609	49.6423
AT4G33355	0.27708	0.191338	0.29993
AT4G33360	19.3382	18.0679	16.2653
AT4G33370	0.0430119	0.107751	0.190974
AT4G33380	48.2363	53.0684	56.7193
AT4G33390	0.0394534	0.00599009	0.0454154
AT4G33400	5.8197	7.29042	6.21291
AT4G33410	13.5916	14.5917	13.9464
AT4G33420	3.52387	4.23792	3.87339
AT4G33430	21.7835	21.5677	19.224
AT4G33440	2.06258	2.8184	2.53892
AT4G33450	0.0168734	0.015371	0
AT4G33460	14.4576	16.1306	16.9814
AT4G33465	0	0	0
AT4G33467	32.4218	23.283	37.0991
AT4G33470	24.7893	27.9593	27.5627
AT4G33480	30.6596	31.0425	30.725
AT4G33490	20.485	20.5633	21.0772
AT4G33495	3.20149	4.11002	4.02518
AT4G33500	20.4236	22.1505	21.8067
AT4G33510	122.934	131.785	119.639
AT4G33520	50.8508	49.6864	52.7
AT4G33530	25.4155	28.6663	27.2839
AT4G33540	16.263	18.539	15.82
AT4G33550	3.43593	2.32635	2.47388
AT4G33560	5.84105	4.68428	5.61543
AT4G33565	12.3114	12.0426	12.3532
AT4G33580	53.3112	53.8259	53.203
AT4G33585	0.134676	0.073611	0.106305
AT4G33590	0	0	0
AT4G33600	0	0	0.0117245
AT4G33610	0.874391	1.46032	0.603916
AT4G33620	2.27283	2.59619	2.24956
AT4G33625	98.1622	88.8335	110.622
AT4G33630	32.2356	34.25	32.9702
AT4G33640	100.349	94.6508	99.8574
AT4G33650	11.2047	13.9009	12.5332
AT4G33660	27.2228	25.0898	27.7148
AT4G33666	141.112	132.089	158.627
AT4G33670	58.6834	53.8429	58.5557
AT4G33680	62.0797	78.5208	71.0026
AT4G33690	7.03895	6.86507	7.20018
AT4G33700	11.4189	14.6775	13.6421
AT4G33710	0	0	0
AT4G33720	0.453103	2.28232	0.0262978
AT4G33730	0	0.0448913	0.0486222
AT4G33740	20.8762	20.9178	20.6441
AT4G33760	13.5494	18.2558	15.7111
AT4G33770	4.48049	4.28968	5.2654
AT4G33780	19.3564	20.9211	20.2529
AT4G33790	1.89717	2.74104	1.61022
AT4G33800	0.266749	0.303748	0.328992
AT4G33810	0.597061	0.735273	1.01457
AT4G33820	0	0.00915104	0.00991157
AT4G33830	0	0	0
AT4G33840	0	0	0
AT4G33850	0	0	0
AT4G33860	0	0	0
AT4G33865	403.384	459.033	472.077
AT4G33870	0.0459481	0.0279047	0.0604476
AT4G33880	0.0268361	0	0
AT4G33890	10.5059	13.1484	12.9119
AT4G33900	0	0	0
AT4G33905	0.306494	0.410595	0.231254
AT4G33910	19.3817	17.9818	17.9916
AT4G33920	26.7881	26.9995	23.6717
AT4G33925	4.16571	4.41019	4.50019
AT4G33930	0.129884	0.11832	0.0366152
AT4G33940	20.4733	19.0595	19.5541
AT4G33945	13.0981	15.8311	15.6951
AT4G33950	6.45868	7.86161	7.13875
AT4G33960	61.8624	39.0407	56.2578
AT4G33970	0.153414	0.0809105	0.183236
AT4G33980	13.0257	11.964	10.5791
AT4G33985	5.60923	5.05426	4.69226
AT4G33990	0.560002	1.00799	0.951963
AT4G34000	16.0205	19.0205	17.8006
AT4G34020	18.4725	20.0859	18.8264
AT4G34030	31.2156	31.5857	30.527
AT4G34035	0	0	0
AT4G34040	12.712	14.7557	12.7374
AT4G34050	151.055	155.63	161.987
AT4G34060	0.586289	0.596921	0.831255
AT4G34065	0	0	0
AT4G34070	20.8935	20.9542	20.8511
AT4G34071	0.145028	0.132115	0.0476984
AT4G34080	1.50969	2.08663	1.47245
AT4G34090	20.1402	24.4837	27.653
AT4G34100	52.2138	51.6913	47.3913
AT4G34103	0.122786	0	0
AT4G34110	206.754	213.64	185.147
AT4G34120	115.326	126.045	118.91
AT4G34131	1.229	1.37035	0.921588
AT4G34135	4.40075	6.79006	2.81357
AT4G34138	30.1522	35.8061	31.2735
AT4G34140	5.02954	6.29266	6.18982
AT4G34150	113.003	96.0004	74.5346
AT4G34160	13.2078	14.626	13.3673
AT4G34170	0	0	0
AT4G34180	52.3457	44.9834	39.5453
AT4G34190	322.881	331.511	355.382
AT4G34200	60.1115	60.2021	52.7203
AT4G34210	0.0611148	0	0.0603003
AT4G34215	33.8324	32.17	32.7135
AT4G34220	34.7629	38.8647	39.2508
AT4G34230	30.8724	32.9891	30.5587
AT4G34240	24.583	29.2169	29.4665
AT4G34250	15.4044	18.6312	15.9528
AT4G34260	33.0717	38.9963	39.3542
AT4G34265	47.6426	47.7335	46.3406
AT4G34270	18.0755	18.0768	17.849
AT4G34272	0	0	0
AT4G34280	6.74516	7.65287	7.06208
AT4G34290	64.4275	79.5858	66.5267
AT4G34300	0	0	0
AT4G34310	4.04384	4.73325	4.157
AT4G34320	0.221465	0.244219	0.287517
AT4G34330	0.0178394	0	0.0176017
AT4G34332	0.0719463	0.0327702	0.0532405
AT4G34340	4.09642	4.25795	3.54955
AT4G34350	168.356	186.166	194.428
AT4G34360	2.21369	2.39257	2.40631
AT4G34370	8.48175	9.55622	9.02671
AT4G34380	0.0479897	0.0437168	0.023675
AT4G34390	10.3328	10.2212	7.79349
AT4G34400	0.597865	0.914982	0.707875
AT4G34410	4.36276	5.40554	3.42063
AT4G34412	10.4509	11.1153	11.8796
AT4G34415	0	0	0
AT4G34419	0.122675	0.111752	0.0907796
AT4G34420	0.922235	1.05281	1.01361
AT4G34430	7.81961	9.0278	8.11454
AT4G34440	0	0.0197947	0.00714662
AT4G34450	95.4988	105.178	95.0709
AT4G34460	50.1086	47.2717	43.8069
AT4G34470	0	0	0
AT4G34480	41.4547	38.2286	37.9601
AT4G34490	46.5564	51.3638	47.1776
AT4G34500	6.09557	7.09224	6.47086
AT4G34510	0.280764	0.452508	0.415533
AT4G34520	0.0106852	0.00973387	0
AT4G34530	12	14.3914	14.3083
AT4G34540	4.68153	5.16428	5.53293
AT4G34550	0.556657	0.639379	0.788036
AT4G34555	29.4088	32.1554	25.2304
AT4G34560	7.57651	9.10077	10.7833
AT4G34570	5.29344	5.96797	6.2054
AT4G34580	0.513322	0.625302	0.718495
AT4G34588	5.28718	7.47624	7.53957
AT4G34600	2.88391	5.00797	5.20187
AT4G34610	10.9335	12.3093	13.6184
AT4G34620	1214.04	1115.94	1255.67
AT4G34630	21.4209	24.4954	24.9416
AT4G34640	34.0861	36.8762	36.8817
AT4G34650	5.54583	6.04001	7.13781
AT4G34660	13.5627	14.2742	13.9078
AT4G34670	273.767	317.14	282.901
AT4G34680	6.02244	8.74317	8.62595
AT4G34690	0	0	0
AT4G34695	0	0	0
AT4G34700	126.816	121.898	124.004
AT4G34710	55.1542	58.1101	60.8176
AT4G34720	192.449	189.873	203.416
AT4G34730	27.4986	30.7458	32.022
AT4G34740	16.9689	23.2608	18.5559
AT4G34750	13.869	12.3672	12.461
AT4G34760	63.2832	56.3657	60.1237
AT4G34770	25.7804	22.1395	21.2967
AT4G34780	0.133948	0.244044	0.264326
AT4G34790	15.915	16.2517	24.9473
AT4G34800	8.03308	7.48802	7.92601
AT4G34810	3.70744	5.6289	4.19996
AT4G34830	21.7013	31.3456	26.3684
AT4G34840	6.68198	6.59024	7.13794
AT4G34850	0.109559	0.124755	0.108099
AT4G34860	2.94746	3.13765	2.15511
AT4G34870	306.694	315.917	291.431
AT4G34880	0.115291	0.210051	0.139033
AT4G34881	216.199	185.387	165.368
AT4G34890	12.9113	14.6151	13.0724
AT4G34900	7.43011	8.53532	6.51526
AT4G34910	5.09674	6.03714	5.12853
AT4G34920	82.1442	78.4139	88.6452
AT4G34930	1.16056	0.974309	1.24613
AT4G34940	0.0640937	0.0194623	0.035133
AT4G34950	68.5383	68.3993	69.7468
AT4G34960	12.4724	14.2095	13.4936
AT4G34970	10.2257	11.1783	9.67014
AT4G34975	0	0	0
AT4G34980	63.9458	60.4013	57.3206
AT4G34990	2.28547	3.40688	2.87001
AT4G35000	144.773	147.256	151.791
AT4G35010	0.0294528	0.0536608	0.0174361
AT4G35020	20.2246	22.5001	21.3914
AT4G35025	0	0	0
AT4G35030	0.909032	0.943889	0.53074
AT4G35040	14.3642	15.4164	15.2922
AT4G35050	6.63388	7.83535	6.7486
AT4G35060	12.4646	11.9185	14.7189
AT4G35070	2.4167	2.58101	3.10501
AT4G35080	18.0692	19.2154	17.8044
AT4G35090	248.667	278.862	276.147
AT4G35100	828.058	808.178	838.766
AT4G35110	5.38551	5.60465	6.41314
AT4G35120	0	0	0
AT4G35130	0.477574	0.706171	0.641936
AT4G35140	6.74699	6.97214	7.55158
AT4G35150	0	0	0
AT4G35160	1.74585	2.18384	1.70972
AT4G35165	0	0	0.0272987
AT4G35170	0.178945	0.203766	0.250127
AT4G35180	0.421289	0.271453	0.141937
AT4G35190	0.568493	1.00004	0.483548
AT4G35200	0.0276174	0.100634	0.0544985
AT4G35210	0.0189229	0	0
AT4G35220	19.5167	21.7162	21.946
AT4G35230	35.3689	39.5194	38.3872
AT4G35240	5.61171	7.05863	5.93814
AT4G35250	107.471	105.711	105.23
AT4G35260	39.2304	41.6323	34.49
AT4G35263	0	0	0
AT4G35270	5.1572	6.06017	5.40461
AT4G35280	0	0	0
AT4G35290	2.11902	2.81467	2.9689
AT4G35295	0.357406	0.868224	0
AT4G35300	23.0272	25.6021	22.6004
AT4G35310	39.6657	43.5693	36.4819
AT4G35320	28.9326	28.9801	26.3831
AT4G35335	14.9705	16.2092	14.4896
AT4G35350	8.91966	7.78446	10.8652
AT4G35360	23.8499	26.1096	26.3368
AT4G35370	0	0.0368319	0.0398929
AT4G35380	0.11878	0.147047	0.117197
AT4G35390	0.158235	0.0720732	0.052042
AT4G35400	0	0	0
AT4G35410	14.7047	15.3308	18.3391
AT4G35420	3.12568	4.10794	4.16022
AT4G35430	1.65596	1.3779	0.0473527
AT4G35440	11.7965	13.9552	13.8017
AT4G35450	210.978	235.126	232.17
AT4G35460	16.6414	18.3059	17.645
AT4G35470	27.7511	30.6195	28.7622
AT4G35480	20.0941	14.7068	14.4109
AT4G35490	63.77	65.517	64.9506
AT4G35500	1.7711	1.73751	1.38727
AT4G35510	9.95836	9.65448	10.2901
AT4G35519	0	0	0
AT4G35520	0.24598	0.208354	0.221412
AT4G35530	6.48419	6.67474	6.74964
AT4G35540	1.7773	2.29888	2.24772
AT4G35550	7.44227	8.83243	8.44015
AT4G35560	3.22545	3.58172	3.16173
AT4G35570	45.0316	46.9003	49.4096
AT4G35580	16.1681	17.7748	14.5212
AT4G35589	0	0	0
AT4G35590	0.0506761	0.169268	0.150002
AT4G35600	13.199	14.1065	12.0769
AT4G35610	0	0	0
AT4G35620	1.9677	2.57096	2.44071
AT4G35630	20.4848	24.8749	20.6467
AT4G35640	0.647459	0.560321	0.649476
AT4G35650	0	0.0471528	0.0255358
AT4G35655	2.22463	0.506638	0.548744
AT4G35660	0.0309425	0.0140937	0
AT4G35670	0	0	0
AT4G35680	0.252882	0.270085	0.266719
AT4G35690	0.0641606	0.0584479	0.0949582
AT4G35700	0	0	0
AT4G35710	0	0	0
AT4G35720	3.77897	2.29032	3.85035
AT4G35725	0	0	0
AT4G35730	3.98618	4.77108	4.06415
AT4G35731	0	0	0
AT4G35733	0	0	0
AT4G35740	2.40261	2.91296	2.46531
AT4G35750	199.401	212.453	166.021
AT4G35760	30.3187	34.3287	34.1122
AT4G35770	430.912	355.879	333.213
AT4G35780	15.3008	15.8189	15.1365
AT4G35783	1.97084	1.57094	2.59277
AT4G35785	22.7255	23.7395	20.7968
AT4G35790	47.7053	48.9081	43.0227
AT4G35800	24.8665	27.6168	23.5421
AT4G35810	1.19596	1.44565	1.2481
AT4G35820	0	0	0
AT4G35830	166.834	168.701	166.777
AT4G35837	0	0	0
AT4G35840	15.5035	15.9703	17.1517
AT4G35850	12.2053	14.995	15.3126
AT4G35860	43.8542	40.2543	41.4126
AT4G35870	5.54825	5.62015	5.51637
AT4G35880	8.4215	9.28576	8.91599
AT4G35890	17.9846	19.3591	16.8975
AT4G35900	4.27822	4.65715	3.86279
AT4G35905	18.8447	17.5828	19.986
AT4G35910	4.86971	6.1293	5.69424
AT4G35920	20.1256	23.9166	22.8845
AT4G35930	4.35944	4.83551	4.89193
AT4G35940	4.58699	4.22499	4.13393
AT4G35950	28.9941	28.2174	29.0527
AT4G35970	2.65843	2.5674	3.23437
AT4G35980	24.7599	24.3585	25.0195
AT4G35985	5.40747	4.21705	3.95852
AT4G35987	5.52917	4.91836	5.96893
AT4G36000	0.128171	0.0333597	0.0541983
AT4G36010	9.03297	10.5718	8.23983
AT4G36020	19.9246	22.727	20.7372
AT4G36030	0.204805	0.250904	0.306596
AT4G36032	13.4184	13.0734	12.9529
AT4G36040	412.489	358.199	351.353
AT4G36050	4.81996	4.88885	4.88905
AT4G36052	3.22862	3.99043	3.70217
AT4G36060	1.51835	1.69648	1.96907
AT4G36070	0	0	0.010791
AT4G36080	3.39331	3.93849	2.95212
AT4G36090	4.22083	5.21558	4.7596
AT4G36100	0.760604	0.748313	0.780485
AT4G36105	1.00105	1.33441	1.12327
AT4G36110	4.89237	4.18603	3.33841
AT4G36120	1.29205	1.30619	1.34219
AT4G36130	98.9406	123.872	106.547
AT4G36140	3.64575	4.21321	3.71141
AT4G36150	2.40197	2.028	1.67186
AT4G36160	0.57139	0.53159	0.839664
AT4G36170	0.109125	0	0
AT4G36180	6.00775	7.23697	5.94504
AT4G36190	18.4533	19.9099	20.1447
AT4G36195	34.6131	37.0981	36.3981
AT4G36197	0	0	0
AT4G36210	24.7172	26.8123	24.2551
AT4G36220	91.2631	98.4118	91.7216
AT4G36230	3.67633	3.7448	3.3965
AT4G36240	10.4143	10.8024	9.41197
AT4G36245	0	0	0
AT4G36250	59.2662	67.9335	66.8408
AT4G36260	1.1971	1.67213	1.46987
AT4G36268	0	0	0
AT4G36270	1.07053	1.45214	1.43404
AT4G36280	1.8773	1.82416	1.9063
AT4G36290	7.18387	8.04892	7.49361
AT4G36350	0	0.0116695	0
AT4G36360	40.6172	46.4497	39.6709
AT4G36370	0	0	0.580577
AT4G36380	3.79736	4.52808	4.59934
AT4G36390	33.0991	41.5492	41.4312
AT4G36400	7.55106	8.65314	8.54555
AT4G36410	12.4147	13.1227	15.8204
AT4G36420	19.9104	25.5015	23.8822
AT4G36430	1.00181	0.926442	1.06334
AT4G36440	14.6125	15.1345	15.0965
AT4G36450	1.13179	1.39584	1.34005
AT4G36460	0	0	0.0658345
AT4G36470	3.14592	4.00429	2.96225
AT4G36480	15.2966	16.1996	14.8652
AT4G36490	0.00880558	0.0160431	0.0173764
AT4G36500	199.672	157.276	151.618
AT4G36510	0	0	0
AT4G36515	20.0215	20.2788	20.7294
AT4G36520	4.53652	4.07889	3.86519
AT4G36530	49.8906	51.2996	58.4921
AT4G36540	51.9528	55.7431	58.5482
AT4G36550	7.01798	7.59728	7.5419
AT4G36560	0	0	0
AT4G36570	33.1115	31.6934	36.3002
AT4G36580	1.03361	1.39323	1.50072
AT4G36590	0.136173	0.28354	0.134358
AT4G36600	0.0155027	0.0706118	0.0305921
AT4G36610	0.243674	0.503151	0.272484
AT4G36620	0.841812	0.87641	0.682271
AT4G36630	11.2611	13.221	12.7106
AT4G36635	0	0	0
AT4G36640	7.35209	8.07659	6.65309
AT4G36648	21.5824	22.0743	19.1573
AT4G36650	6.77292	6.73585	5.98581
AT4G36660	29.4082	28.7175	30.2001
AT4G36670	52.3021	37.4426	30.8356
AT4G36680	5.99747	6.84942	5.83051
AT4G36690	35.5108	40.834	39.354
AT4G36700	0.00935026	0.00851774	0
AT4G36710	2.11234	2.91957	2.74897
AT4G36720	14.86	15.4842	13.3406
AT4G36730	43.7743	45.6506	49.7395
AT4G36740	0.0515948	0.0940019	0.152721
AT4G36750	26.5499	24.7418	25.3662
AT4G36760	28.8742	31.3487	26.2322
AT4G36770	0.492951	0.591446	0.450792
AT4G36780	26.3968	26.9028	27.4283
AT4G36790	7.4029	8.22097	6.86697
AT4G36791	4.44925	1.51991	3.29246
AT4G36800	102.659	99.093	108.143
AT4G36808	0.0787477	0.286945	0
AT4G36810	52.1399	66.232	61.1209
AT4G36820	0.0855966	0.171546	0.270258
AT4G36830	1.49784	2.03007	1.74822
AT4G36840	5.07505	5.64832	5.73675
AT4G36850	9.12505	10.7047	15.8046
AT4G36860	8.06423	9.1302	9.35488
AT4G36870	13.0205	14.5148	14.2589
AT4G36880	0.444993	0.416954	0.551963
AT4G36890	10.1122	12.5028	11.7673
AT4G36900	14.9709	15.6009	11.8319
AT4G36910	9.19519	11.3014	9.56345
AT4G36920	11.0284	11.8259	10.7342
AT4G36925	0	0.0531216	0.172609
AT4G36930	3.00228	3.31187	3.27469
AT4G36940	10.4967	12.0214	11.9237
AT4G36945	7.80757	9.20812	9.49119
AT4G36950	0.245188	0.223357	0.30912
AT4G36960	14.8422	15.2955	15.9895
AT4G36970	20.5578	22.4889	20.8393
AT4G36980	17.4434	22.1259	23.1253
AT4G36988	4.9377	5.24921	4.06788
AT4G37000	53.9536	58.6882	65.688
AT4G37010	1.17051	0.964733	0.426174
AT4G37020	12.5872	13.0351	13.0635
AT4G37022	0.644217	0.293429	0.476723
AT4G37030	0.222361	0.240074	0.276277
AT4G37040	35.8812	41.9115	45.1462
AT4G37050	0.206343	0.240185	0.226214
AT4G37060	0	0	0
AT4G37070	0.0877563	0.103715	0.0247323
AT4G37080	16.077	19.5982	19.6625
AT4G37090	9.53409	11.9643	10.6791
AT4G37095	115.897	199.424	114.352
AT4G37100	4.39227	5.3013	4.50975
AT4G37110	7.20231	8.47856	9.21688
AT4G37120	26.0096	26.3024	24.4333
AT4G37130	7.68018	8.3873	8.13713
AT4G37140	0.879523	0.92772	0.776452
AT4G37150	1.60972	1.96806	2.19432
AT4G37160	0.00996677	0.0272381	0.0295018
AT4G37170	0.515228	0.633255	0.718161
AT4G37175	0	0	0
AT4G37180	12.8342	18.5329	18.4369
AT4G37190	4.41797	5.34987	5.73642
AT4G37200	63.3405	65.1369	71.5103
AT4G37210	11.4686	13.7959	12.0354
AT4G37220	4.36691	2.76444	4.62516
AT4G37225	1.6972	1.84058	1.83406
AT4G37230	2.0556	1.37322	1.48735
AT4G37235	0.637888	0.613375	0.839181
AT4G37240	26.5564	20.0748	21.1896
AT4G37250	7.40084	8.39329	7.51471
AT4G37260	54.3389	48.0099	42.8452
AT4G37270	19.7742	22.0487	21.4524
AT4G37280	15.9557	17.9985	16.9269
AT4G37290	1.79953	1.33432	1.81684
AT4G37295	0.271972	0.0825853	0.268347
AT4G37300	201.227	169.316	205.199
AT4G37310	14.153	16.4963	13.6242
AT4G37320	2.37612	3.39741	2.60947
AT4G37330	19.476	20.4979	21.2366
AT4G37340	0	0.0282334	0
AT4G37360	0	0	0
AT4G37370	3.82255	3.70223	2.63183
AT4G37380	2.92729	3.06995	3.22703
AT4G37390	1.23135	1.12171	0.909242
AT4G37400	0.527571	0.57302	0.560581
AT4G37409	0.0348882	0.0211879	0.057372
AT4G37410	10.9901	9.04629	12.4468
AT4G37420	0.00980042	0	0.00966979
AT4G37430	0.923017	0.840834	1.01729
AT4G37432	10.8194	8.87359	9.13811
AT4G37440	16.429	17.8874	18.7877
AT4G37445	2.14395	1.66823	1.6306
AT4G37450	50.5225	49.0118	38.6343
AT4G37460	16.7251	18.4733	17.8741
AT4G37470	86.802	85.1939	85.4944
AT4G37480	6.33009	6.88969	7.61435
AT4G37483	18.2552	18.399	16.8622
AT4G37490	2.02061	2.21879	1.78892
AT4G37500	0	0	0
AT4G37510	52.7901	67.5109	66.3681
AT4G37520	29.1703	25.5919	18.0672
AT4G37530	8.52286	8.29848	7.55615
AT4G37540	32.0766	27.8401	36.4606
AT4G37550	32.496	35.9109	36.5994
AT4G37553	17.1949	18.4267	18.5688
AT4G37560	9.58251	10.3702	9.93011
AT4G37570	0	0	0
AT4G37580	2.621	2.99941	2.87136
AT4G37590	12.8526	16.3674	17.5851
AT4G37608	1.80871	2.37996	3.17262
AT4G37610	44.3301	45.0349	52.725
AT4G37620	1.84917	1.31832	1.26923
AT4G37630	4.66624	4.57754	4.55163
AT4G37640	11.8367	12.7154	9.40308
AT4G37650	6.13001	6.75777	5.53646
AT4G37660	11.9534	11.3315	12.0869
AT4G37670	4.0916	3.97162	4.00732
AT4G37680	22.6471	24.1246	26.2409
AT4G37682	1.03803	1.43659	1.49689
AT4G37685	0.971705	0.983542	0.852226
AT4G37690	0.428753	0.350723	0.362604
AT4G37700	1.01053	1.55786	0.997059
AT4G37705	0	0	0
AT4G37710	0	0.0342717	0.03712
AT4G37720	0	0	0
AT4G37730	0.880114	0.975463	0.882856
AT4G37740	4.16424	4.19065	4.16141
AT4G37750	5.38617	6.52062	5.38431
AT4G37760	37.0849	37.3311	40.9388
AT4G37770	3.69334	2.89524	3.3756
AT4G37780	0.0508448	0.0308785	0.0501671
AT4G37790	18.3604	18.7265	17.6875
AT4G37800	177.511	167.724	202.841
AT4G37810	2.13605	2.23958	2.06782
AT4G37820	9.50127	8.32184	8.33925
AT4G37830	267.366	253.694	271.273
AT4G37840	0	0.0109269	0
AT4G37850	0	0	0.0136223
AT4G37860	0.0409377	0.0621546	0.013464
AT4G37870	111.895	110.206	99.1666
AT4G37880	20.9993	21.5656	20.8917
AT4G37890	2.02399	2.05239	2.00431
AT4G37895	3.43986	4.26085	3.73005
AT4G37900	0.633034	0.670693	0.454869
AT4G37910	28.6639	34.4546	28.4182
AT4G37920	11.9579	14.7268	14.4759
AT4G37925	44.5486	55.1098	66.4058
AT4G37930	801.076	811.067	819.736
AT4G37940	0.0301836	0.0549922	0
AT4G37950	0	0	0
AT4G37970	0.93923	1.0074	1.13597
AT4G37980	143.96	146.466	148.788
AT4G37990	0.227151	0.701249	1.44435
AT4G38000	0.259168	0.363219	0.196703
AT4G38010	0.487866	0.567355	0.573539
AT4G38020	7.51393	10.2895	9.11975
AT4G38030	0	0.00721433	0.0156278
AT4G38040	17.3202	18.1159	17.7253
AT4G38050	2.64208	2.95868	2.88771
AT4G38052	0	0	0
AT4G38060	11.5519	16.7457	15.3837
AT4G38070	0.426359	0.577781	0.542359
AT4G38080	3.4713	6.35608	2.08927
AT4G38090	31.8777	27.4227	30.5483
AT4G38092	1.26629	0.937256	0.819928
AT4G38100	21.2296	30.2671	25.0077
AT4G38120	7.81618	8.5026	7.90044
AT4G38130	53.4687	51.9288	46.4884
AT4G38140	0.200172	0	0
AT4G38150	6.40035	6.89735	5.70683
AT4G38160	48.0261	59.6281	55.7069
AT4G38170	3.91947	4.33081	4.10136
AT4G38180	2.47185	2.75097	2.89907
AT4G38190	0	0	0
AT4G38200	7.39819	8.3505	7.44771
AT4G38210	2.43866	2.19171	1.9217
AT4G38215	1.88746	1.87571	1.67184
AT4G38220	44.1737	40.972	38.6189
AT4G38225	58.9884	58.8557	55.5432
AT4G38230	1.86013	2.08663	2.08213
AT4G38240	14.8532	16.0545	14.5679
AT4G38250	58.4167	49.7332	48.2659
AT4G38260	9.95524	8.4449	7.39896
AT4G38270	7.7591	9.03923	8.37978
AT4G38280	21.4266	22.5917	21.3346
AT4G38290	5.38186	5.25538	6.72144
AT4G38300	1.88149	2.31497	2.0975
AT4G38310	0.461968	1.15492	0.815789
AT4G38320	12.7142	13.6278	14.0515
AT4G38330	2.86163	4.10577	3.847
AT4G38340	1.09322	3.80426	0.503368
AT4G38350	19.0259	21.3293	20.4396
AT4G38360	15.7637	16.2856	16.1505
AT4G38370	12.7157	12.2353	11.82
AT4G38380	2.46417	3.12635	2.30755
